"loan_id","tanggal_cair","cabang","agen","amount"
5731,2020-04-29,"AA","AA-1",100000
5732,2020-04-29,"AA","AA-1",280000
5733,2020-04-29,"AA","AA-1",290000
5734,2020-04-29,"AA","AA-1",250000
5735,2020-04-29,"AA","AA-2",270000
5736,2020-04-29,"AA","AA-2",440000
5737,2020-04-29,"AA","AA-2",340000
5738,2020-04-29,"AA","AA-2",100000
5739,2020-04-29,"AB","AB-1",380000
5740,2020-04-29,"AB","AB-1",340000
5741,2020-04-29,"AB","AB-1",250000
5742,2020-04-29,"AB","AB-1",470000
5743,2020-04-29,"AB","AB-2",250000
5744,2020-04-29,"AB","AB-2",330000
5745,2020-04-29,"AB","AB-2",350000
5746,2020-04-29,"AB","AB-2",240000
5747,2020-04-29,"AB","AB-3",490000
5748,2020-04-29,"AB","AB-3",370000
5749,2020-04-29,"AB","AB-3",290000
5750,2020-04-29,"AB","AB-3",350000
5751,2020-04-29,"AC","AC-1",340000
5752,2020-04-29,"AC","AC-1",350000
5753,2020-04-29,"AC","AC-1",270000
5754,2020-04-29,"AC","AC-1",300000
5755,2020-04-29,"AC","AC-2",280000
5756,2020-04-29,"AC","AC-2",110000
5757,2020-04-29,"AC","AC-2",330000
5758,2020-04-29,"AC","AC-2",350000
5759,2020-04-29,"AC","AC-3",310000
5760,2020-04-29,"AC","AC-3",270000
5761,2020-04-29,"AC","AC-3",320000
5762,2020-04-29,"AC","AC-3",180000
5763,2020-04-29,"AD","AD-1",220000
5764,2020-04-29,"AD","AD-1",270000
5765,2020-04-29,"AD","AD-1",400000
5766,2020-04-29,"AD","AD-1",220000
5767,2020-04-29,"AD","AD-1",380000
5768,2020-04-29,"AD","AD-2",210000
5769,2020-04-29,"AD","AD-2",410000
5770,2020-04-29,"AD","AD-2",360000
5771,2020-04-29,"AD","AD-2",300000
5772,2020-04-29,"AE","AE-1",460000
5773,2020-04-29,"AE","AE-1",230000
5774,2020-04-29,"AE","AE-1",140000
5775,2020-04-29,"AE","AE-1",270000
5776,2020-04-29,"AE","AE-2",340000
5777,2020-04-29,"AE","AE-2",450000
5778,2020-04-29,"AE","AE-2",170000
5779,2020-04-29,"AF","AF-1",250000
5780,2020-04-29,"AF","AF-1",370000
5781,2020-04-29,"AF","AF-1",480000
5782,2020-04-29,"AF","AF-1",370000
5783,2020-04-29,"AF","AF-2",230000
5784,2020-04-29,"AF","AF-2",270000
5785,2020-04-29,"AF","AF-2",370000
5786,2020-04-29,"AF","AF-2",490000
5787,2020-04-29,"AG","AG-1",340000
5788,2020-04-29,"AG","AG-1",420000
5789,2020-04-29,"AG","AG-1",270000
5790,2020-04-29,"AG","AG-2",150000
5791,2020-04-29,"AG","AG-2",350000
5792,2020-04-29,"AG","AG-2",320000
5793,2020-04-29,"AG","AG-2",360000
5794,2020-04-29,"AH","AH-1",220000
5795,2020-04-29,"AH","AH-1",330000
5796,2020-04-29,"AH","AH-1",190000
5797,2020-04-29,"AH","AH-2",260000
5798,2020-04-29,"AH","AH-2",340000
5799,2020-04-29,"AH","AH-2",190000
5800,2020-04-29,"AI","AI-1",290000
5801,2020-04-29,"AI","AI-1",450000
5802,2020-04-29,"AI","AI-1",140000
5803,2020-04-29,"AI","AI-2",140000
5804,2020-04-29,"AI","AI-2",250000
5805,2020-04-29,"AI","AI-2",60000
5806,2020-04-29,"AJ","AJ-1",150000
5807,2020-04-29,"AJ","AJ-1",470000
5808,2020-04-29,"AJ","AJ-1",540000
5809,2020-04-29,"AJ","AJ-2",390000
5810,2020-04-29,"AJ","AJ-2",430000
5811,2020-04-29,"AJ","AJ-2",350000
5812,2020-04-29,"AK","AK-1",330000
5813,2020-04-29,"AK","AK-1",500000
5814,2020-04-29,"AK","AK-1",150000
5815,2020-04-29,"AK","AK-1",280000
5816,2020-04-29,"AK","AK-2",230000
5817,2020-04-29,"AK","AK-2",590000
5818,2020-04-29,"AK","AK-2",180000
5819,2020-04-29,"AL","AL-1",230000
5820,2020-04-29,"AL","AL-1",310000
5821,2020-04-29,"AL","AL-1",290000
5822,2020-04-29,"AL","AL-2",140000
5823,2020-04-29,"AL","AL-2",230000
5824,2020-04-29,"AL","AL-2",410000
5825,2020-04-29,"AM","AM-1",400000
5826,2020-04-29,"AM","AM-1",180000
5827,2020-04-29,"AM","AM-1",430000
5828,2020-04-29,"AM","AM-1",150000
5829,2020-04-29,"AM","AM-2",130000
5830,2020-04-29,"AM","AM-2",360000
5831,2020-04-29,"AM","AM-2",220000
5832,2020-04-29,"AM","AM-2",140000
5833,2020-04-29,"AN","AN-1",240000
5834,2020-04-29,"AN","AN-1",290000
5835,2020-04-29,"AN","AN-1",380000
5836,2020-04-29,"AN","AN-2",320000
5837,2020-04-29,"AN","AN-2",190000
5838,2020-04-29,"AO","AO-1",190000
5839,2020-04-29,"AO","AO-1",400000
5840,2020-04-29,"AO","AO-1",390000
5841,2020-04-29,"AO","AO-1",240000
5842,2020-04-29,"AP","AP-1",220000
5843,2020-04-29,"AP","AP-1",150000
5844,2020-04-29,"AP","AP-2",280000
5845,2020-04-29,"AP","AP-2",200000
5846,2020-04-29,"AP","AP-2",370000
5847,2020-04-29,"AQ","AQ-1",280000
5848,2020-04-29,"AQ","AQ-1",160000
5849,2020-04-29,"AR","AR-1",190000
5850,2020-04-29,"AR","AR-1",230000
5851,2020-04-29,"AR","AR-1",270000
5852,2020-04-29,"AR","AR-2",400000
5853,2020-04-29,"AR","AR-2",320000
5854,2020-04-29,"AR","AR-2",260000
5855,2020-04-30,"AA","AA-1",310000
5856,2020-04-30,"AA","AA-1",420000
5857,2020-04-30,"AA","AA-1",200000
5858,2020-04-30,"AA","AA-1",370000
5859,2020-04-30,"AA","AA-1",360000
5860,2020-04-30,"AA","AA-2",270000
5861,2020-04-30,"AA","AA-2",320000
5862,2020-04-30,"AA","AA-2",230000
5863,2020-04-30,"AA","AA-2",400000
5864,2020-04-30,"AB","AB-1",340000
5865,2020-04-30,"AB","AB-1",210000
5866,2020-04-30,"AB","AB-1",450000
5867,2020-04-30,"AB","AB-1",350000
5868,2020-04-30,"AB","AB-2",260000
5869,2020-04-30,"AB","AB-2",300000
5870,2020-04-30,"AB","AB-2",340000
5871,2020-04-30,"AB","AB-2",420000
5872,2020-04-30,"AB","AB-3",350000
5873,2020-04-30,"AB","AB-3",530000
5874,2020-04-30,"AB","AB-3",240000
5875,2020-04-30,"AB","AB-3",180000
5876,2020-04-30,"AC","AC-1",460000
5877,2020-04-30,"AC","AC-1",300000
5878,2020-04-30,"AC","AC-1",250000
5879,2020-04-30,"AC","AC-1",240000
5880,2020-04-30,"AC","AC-2",310000
5881,2020-04-30,"AC","AC-2",280000
5882,2020-04-30,"AC","AC-2",350000
5883,2020-04-30,"AC","AC-2",290000
5884,2020-04-30,"AC","AC-3",250000
5885,2020-04-30,"AC","AC-3",390000
5886,2020-04-30,"AC","AC-3",240000
5887,2020-04-30,"AC","AC-3",210000
5888,2020-04-30,"AD","AD-1",500000
5889,2020-04-30,"AD","AD-1",380000
5890,2020-04-30,"AD","AD-1",250000
5891,2020-04-30,"AD","AD-1",350000
5892,2020-04-30,"AD","AD-2",390000
5893,2020-04-30,"AD","AD-2",330000
5894,2020-04-30,"AD","AD-2",250000
5895,2020-04-30,"AD","AD-2",310000
5896,2020-04-30,"AE","AE-1",210000
5897,2020-04-30,"AE","AE-1",410000
5898,2020-04-30,"AE","AE-1",270000
5899,2020-04-30,"AE","AE-1",370000
5900,2020-04-30,"AF","AF-1",370000
5901,2020-04-30,"AF","AF-1",300000
5902,2020-04-30,"AF","AF-1",250000
5903,2020-04-30,"AF","AF-1",370000
5904,2020-04-30,"AF","AF-2",280000
5905,2020-04-30,"AF","AF-2",370000
5906,2020-04-30,"AF","AF-2",120000
5907,2020-04-30,"AF","AF-2",400000
5908,2020-04-30,"AG","AG-1",260000
5909,2020-04-30,"AG","AG-1",230000
5910,2020-04-30,"AG","AG-1",520000
5911,2020-04-30,"AG","AG-1",90000
5912,2020-04-30,"AG","AG-2",270000
5913,2020-04-30,"AG","AG-2",270000
5914,2020-04-30,"AG","AG-2",290000
5915,2020-04-30,"AH","AH-1",280000
5916,2020-04-30,"AH","AH-1",200000
5917,2020-04-30,"AH","AH-1",350000
5918,2020-04-30,"AH","AH-1",420000
5919,2020-04-30,"AH","AH-1",420000
5920,2020-04-30,"AH","AH-2",100000
5921,2020-04-30,"AH","AH-2",330000
5922,2020-04-30,"AH","AH-2",440000
5923,2020-04-30,"AI","AI-1",420000
5924,2020-04-30,"AI","AI-1",300000
5925,2020-04-30,"AI","AI-1",440000
5926,2020-04-30,"AI","AI-2",210000
5927,2020-04-30,"AI","AI-2",400000
5928,2020-04-30,"AI","AI-2",490000
5929,2020-04-30,"AJ","AJ-1",360000
5930,2020-04-30,"AJ","AJ-1",430000
5931,2020-04-30,"AJ","AJ-1",360000
5932,2020-04-30,"AJ","AJ-2",420000
5933,2020-04-30,"AJ","AJ-2",360000
5934,2020-04-30,"AJ","AJ-2",360000
5935,2020-04-30,"AJ","AJ-2",450000
5936,2020-04-30,"AK","AK-1",280000
5937,2020-04-30,"AK","AK-1",220000
5938,2020-04-30,"AK","AK-1",370000
5939,2020-04-30,"AK","AK-1",170000
5940,2020-04-30,"AK","AK-2",290000
5941,2020-04-30,"AK","AK-2",420000
5942,2020-04-30,"AK","AK-2",450000
5943,2020-04-30,"AK","AK-2",110000
5944,2020-04-30,"AL","AL-1",500000
5945,2020-04-30,"AL","AL-1",220000
5946,2020-04-30,"AL","AL-1",270000
5947,2020-04-30,"AL","AL-1",100000
5948,2020-04-30,"AL","AL-2",300000
5949,2020-04-30,"AL","AL-2",320000
5950,2020-04-30,"AL","AL-2",230000
5951,2020-04-30,"AL","AL-2",410000
5952,2020-04-30,"AM","AM-1",260000
5953,2020-04-30,"AM","AM-1",340000
5954,2020-04-30,"AM","AM-1",330000
5955,2020-04-30,"AM","AM-2",360000
5956,2020-04-30,"AM","AM-2",320000
5957,2020-04-30,"AM","AM-2",280000
5958,2020-04-30,"AN","AN-1",70000
5959,2020-04-30,"AN","AN-1",430000
5960,2020-04-30,"AN","AN-1",290000
5961,2020-04-30,"AN","AN-2",360000
5962,2020-04-30,"AN","AN-2",310000
5963,2020-04-30,"AO","AO-1",290000
5964,2020-04-30,"AO","AO-1",390000
5965,2020-04-30,"AO","AO-1",210000
5966,2020-04-30,"AO","AO-1",370000
5967,2020-04-30,"AO","AO-2",210000
5968,2020-04-30,"AO","AO-2",330000
5969,2020-04-30,"AO","AO-2",290000
5970,2020-04-30,"AP","AP-1",180000
5971,2020-04-30,"AP","AP-1",330000
5972,2020-04-30,"AP","AP-1",360000
5973,2020-04-30,"AP","AP-2",300000
5974,2020-04-30,"AP","AP-2",240000
5975,2020-04-30,"AP","AP-2",110000
5976,2020-04-30,"AQ","AQ-1",530000
5977,2020-04-30,"AQ","AQ-1",420000
5978,2020-04-30,"AQ","AQ-1",290000
5979,2020-04-30,"AQ","AQ-2",300000
5980,2020-04-30,"AQ","AQ-2",260000
5981,2020-04-30,"AR","AR-1",380000
5982,2020-04-30,"AR","AR-1",430000
5983,2020-04-30,"AR","AR-1",270000
5984,2020-04-30,"AR","AR-2",290000
5985,2020-04-30,"AR","AR-2",150000
5986,2020-04-30,"AR","AR-2",200000
5987,2020-05-01,"AA","AA-1",380000
5988,2020-05-01,"AA","AA-1",350000
5989,2020-05-01,"AA","AA-1",180000
5990,2020-05-01,"AA","AA-1",320000
5991,2020-05-01,"AA","AA-1",140000
5992,2020-05-01,"AA","AA-1",370000
5993,2020-05-01,"AA","AA-2",250000
5994,2020-05-01,"AA","AA-2",370000
5995,2020-05-01,"AA","AA-2",290000
5996,2020-05-01,"AA","AA-2",230000
5997,2020-05-01,"AB","AB-1",210000
5998,2020-05-01,"AB","AB-1",260000
5999,2020-05-01,"AB","AB-1",210000
6000,2020-05-01,"AB","AB-2",520000
6001,2020-05-01,"AB","AB-2",200000
6002,2020-05-01,"AB","AB-2",200000
6003,2020-05-01,"AB","AB-3",460000
6004,2020-05-01,"AB","AB-3",100000
6005,2020-05-01,"AB","AB-3",150000
6006,2020-05-01,"AB","AB-3",250000
6007,2020-05-01,"AC","AC-1",240000
6008,2020-05-01,"AC","AC-1",350000
6009,2020-05-01,"AC","AC-1",310000
6010,2020-05-01,"AC","AC-2",470000
6011,2020-05-01,"AC","AC-2",360000
6012,2020-05-01,"AC","AC-2",420000
6013,2020-05-01,"AC","AC-2",230000
6014,2020-05-01,"AC","AC-3",150000
6015,2020-05-01,"AC","AC-3",420000
6016,2020-05-01,"AC","AC-3",270000
6017,2020-05-01,"AC","AC-3",310000
6018,2020-05-01,"AD","AD-1",360000
6019,2020-05-01,"AD","AD-1",280000
6020,2020-05-01,"AD","AD-1",380000
6021,2020-05-01,"AD","AD-1",110000
6022,2020-05-01,"AD","AD-2",410000
6023,2020-05-01,"AD","AD-2",490000
6024,2020-05-01,"AD","AD-2",270000
6025,2020-05-01,"AD","AD-3",370000
6026,2020-05-01,"AD","AD-3",290000
6027,2020-05-01,"AD","AD-3",340000
6028,2020-05-01,"AE","AE-1",380000
6029,2020-05-01,"AE","AE-1",240000
6030,2020-05-01,"AE","AE-1",180000
6031,2020-05-01,"AF","AF-1",270000
6032,2020-05-01,"AF","AF-1",310000
6033,2020-05-01,"AF","AF-1",360000
6034,2020-05-01,"AF","AF-1",580000
6035,2020-05-01,"AF","AF-2",390000
6036,2020-05-01,"AF","AF-2",350000
6037,2020-05-01,"AF","AF-2",220000
6038,2020-05-01,"AG","AG-1",350000
6039,2020-05-01,"AG","AG-1",250000
6040,2020-05-01,"AG","AG-1",430000
6041,2020-05-01,"AG","AG-1",290000
6042,2020-05-01,"AG","AG-2",360000
6043,2020-05-01,"AG","AG-2",100000
6044,2020-05-01,"AG","AG-2",270000
6045,2020-05-01,"AG","AG-2",330000
6046,2020-05-01,"AH","AH-1",460000
6047,2020-05-01,"AH","AH-1",210000
6048,2020-05-01,"AH","AH-1",420000
6049,2020-05-01,"AH","AH-2",330000
6050,2020-05-01,"AH","AH-2",310000
6051,2020-05-01,"AH","AH-2",300000
6052,2020-05-01,"AI","AI-1",390000
6053,2020-05-01,"AI","AI-1",170000
6054,2020-05-01,"AI","AI-1",230000
6055,2020-05-01,"AI","AI-1",340000
6056,2020-05-01,"AI","AI-2",330000
6057,2020-05-01,"AI","AI-2",400000
6058,2020-05-01,"AI","AI-2",430000
6059,2020-05-01,"AJ","AJ-1",320000
6060,2020-05-01,"AJ","AJ-1",200000
6061,2020-05-01,"AJ","AJ-1",230000
6062,2020-05-01,"AJ","AJ-2",350000
6063,2020-05-01,"AJ","AJ-2",320000
6064,2020-05-01,"AJ","AJ-2",430000
6065,2020-05-01,"AJ","AJ-2",240000
6066,2020-05-01,"AK","AK-1",270000
6067,2020-05-01,"AK","AK-1",290000
6068,2020-05-01,"AK","AK-1",420000
6069,2020-05-01,"AK","AK-2",320000
6070,2020-05-01,"AK","AK-2",430000
6071,2020-05-01,"AK","AK-2",350000
6072,2020-05-01,"AL","AL-1",400000
6073,2020-05-01,"AL","AL-1",350000
6074,2020-05-01,"AL","AL-1",440000
6075,2020-05-01,"AL","AL-2",310000
6076,2020-05-01,"AL","AL-2",450000
6077,2020-05-01,"AL","AL-2",240000
6078,2020-05-01,"AL","AL-2",450000
6079,2020-05-01,"AM","AM-1",210000
6080,2020-05-01,"AM","AM-1",220000
6081,2020-05-01,"AM","AM-1",200000
6082,2020-05-01,"AM","AM-2",420000
6083,2020-05-01,"AM","AM-2",230000
6084,2020-05-01,"AM","AM-2",310000
6085,2020-05-01,"AN","AN-1",290000
6086,2020-05-01,"AN","AN-1",290000
6087,2020-05-01,"AN","AN-1",370000
6088,2020-05-01,"AO","AO-1",270000
6089,2020-05-01,"AO","AO-1",280000
6090,2020-05-01,"AO","AO-1",500000
6091,2020-05-01,"AO","AO-1",250000
6092,2020-05-01,"AP","AP-1",270000
6093,2020-05-01,"AP","AP-1",280000
6094,2020-05-01,"AP","AP-2",460000
6095,2020-05-01,"AP","AP-2",430000
6096,2020-05-01,"AP","AP-2",300000
6097,2020-05-01,"AQ","AQ-1",560000
6098,2020-05-01,"AQ","AQ-1",330000
6099,2020-05-01,"AQ","AQ-1",380000
6100,2020-05-01,"AR","AR-1",360000
6101,2020-05-01,"AR","AR-1",400000
6102,2020-05-01,"AR","AR-1",290000
6103,2020-05-01,"AR","AR-2",440000
6104,2020-05-01,"AR","AR-2",230000
6105,2020-05-01,"AR","AR-2",140000
6106,2020-05-04,"AA","AA-1",430000
6107,2020-05-04,"AA","AA-1",200000
6108,2020-05-04,"AA","AA-1",160000
6109,2020-05-04,"AA","AA-1",260000
6110,2020-05-04,"AA","AA-2",200000
6111,2020-05-04,"AA","AA-2",260000
6112,2020-05-04,"AA","AA-2",290000
6113,2020-05-04,"AA","AA-2",480000
6114,2020-05-04,"AA","AA-2",230000
6115,2020-05-04,"AA","AA-3",300000
6116,2020-05-04,"AA","AA-3",270000
6117,2020-05-04,"AA","AA-3",220000
6118,2020-05-04,"AA","AA-3",290000
6119,2020-05-04,"AA","AA-3",150000
6120,2020-05-04,"AB","AB-1",330000
6121,2020-05-04,"AB","AB-1",260000
6122,2020-05-04,"AB","AB-1",320000
6123,2020-05-04,"AB","AB-1",350000
6124,2020-05-04,"AB","AB-1",370000
6125,2020-05-04,"AB","AB-2",330000
6126,2020-05-04,"AB","AB-2",350000
6127,2020-05-04,"AB","AB-2",260000
6128,2020-05-04,"AB","AB-2",190000
6129,2020-05-04,"AC","AC-1",240000
6130,2020-05-04,"AC","AC-1",170000
6131,2020-05-04,"AC","AC-1",440000
6132,2020-05-04,"AC","AC-1",160000
6133,2020-05-04,"AC","AC-2",230000
6134,2020-05-04,"AC","AC-2",500000
6135,2020-05-04,"AC","AC-2",450000
6136,2020-05-04,"AC","AC-2",160000
6137,2020-05-04,"AC","AC-3",520000
6138,2020-05-04,"AC","AC-3",320000
6139,2020-05-04,"AC","AC-3",150000
6140,2020-05-04,"AC","AC-3",260000
6141,2020-05-04,"AD","AD-1",330000
6142,2020-05-04,"AD","AD-1",280000
6143,2020-05-04,"AD","AD-1",70000
6144,2020-05-04,"AD","AD-1",240000
6145,2020-05-04,"AD","AD-2",140000
6146,2020-05-04,"AD","AD-2",280000
6147,2020-05-04,"AD","AD-2",350000
6148,2020-05-04,"AD","AD-2",390000
6149,2020-05-04,"AD","AD-3",360000
6150,2020-05-04,"AD","AD-3",270000
6151,2020-05-04,"AD","AD-3",130000
6152,2020-05-04,"AD","AD-3",560000
6153,2020-05-04,"AE","AE-1",370000
6154,2020-05-04,"AE","AE-1",310000
6155,2020-05-04,"AE","AE-1",420000
6156,2020-05-04,"AE","AE-1",470000
6157,2020-05-04,"AE","AE-2",350000
6158,2020-05-04,"AE","AE-2",400000
6159,2020-05-04,"AE","AE-2",380000
6160,2020-05-04,"AE","AE-2",260000
6161,2020-05-04,"AF","AF-1",200000
6162,2020-05-04,"AF","AF-1",280000
6163,2020-05-04,"AF","AF-1",340000
6164,2020-05-04,"AF","AF-1",150000
6165,2020-05-04,"AF","AF-2",410000
6166,2020-05-04,"AF","AF-2",190000
6167,2020-05-04,"AF","AF-2",220000
6168,2020-05-04,"AF","AF-2",480000
6169,2020-05-04,"AF","AF-3",130000
6170,2020-05-04,"AF","AF-3",350000
6171,2020-05-04,"AF","AF-3",330000
6172,2020-05-04,"AF","AF-3",350000
6173,2020-05-04,"AG","AG-1",380000
6174,2020-05-04,"AG","AG-1",350000
6175,2020-05-04,"AG","AG-1",240000
6176,2020-05-04,"AG","AG-1",300000
6177,2020-05-04,"AG","AG-2",250000
6178,2020-05-04,"AG","AG-2",260000
6179,2020-05-04,"AG","AG-2",120000
6180,2020-05-04,"AG","AG-2",190000
6181,2020-05-04,"AG","AG-3",140000
6182,2020-05-04,"AG","AG-3",230000
6183,2020-05-04,"AG","AG-3",340000
6184,2020-05-04,"AG","AG-3",250000
6185,2020-05-04,"AH","AH-1",470000
6186,2020-05-04,"AH","AH-1",300000
6187,2020-05-04,"AH","AH-1",90000
6188,2020-05-04,"AH","AH-1",360000
6189,2020-05-04,"AH","AH-2",360000
6190,2020-05-04,"AH","AH-2",470000
6191,2020-05-04,"AH","AH-2",190000
6192,2020-05-04,"AH","AH-2",410000
6193,2020-05-04,"AH","AH-3",100000
6194,2020-05-04,"AH","AH-3",380000
6195,2020-05-04,"AH","AH-3",340000
6196,2020-05-04,"AH","AH-3",430000
6197,2020-05-04,"AH","AH-3",290000
6198,2020-05-04,"AI","AI-1",140000
6199,2020-05-04,"AI","AI-1",240000
6200,2020-05-04,"AI","AI-1",380000
6201,2020-05-04,"AI","AI-1",240000
6202,2020-05-04,"AI","AI-2",190000
6203,2020-05-04,"AI","AI-2",80000
6204,2020-05-04,"AI","AI-2",320000
6205,2020-05-04,"AJ","AJ-1",370000
6206,2020-05-04,"AJ","AJ-1",200000
6207,2020-05-04,"AJ","AJ-1",550000
6208,2020-05-04,"AJ","AJ-1",440000
6209,2020-05-04,"AJ","AJ-2",230000
6210,2020-05-04,"AJ","AJ-2",200000
6211,2020-05-04,"AJ","AJ-2",210000
6212,2020-05-04,"AJ","AJ-2",320000
6213,2020-05-04,"AK","AK-1",320000
6214,2020-05-04,"AK","AK-1",300000
6215,2020-05-04,"AK","AK-1",290000
6216,2020-05-04,"AK","AK-2",570000
6217,2020-05-04,"AK","AK-2",410000
6218,2020-05-04,"AK","AK-2",230000
6219,2020-05-04,"AL","AL-1",310000
6220,2020-05-04,"AL","AL-1",350000
6221,2020-05-04,"AL","AL-1",390000
6222,2020-05-04,"AL","AL-2",270000
6223,2020-05-04,"AL","AL-2",480000
6224,2020-05-04,"AL","AL-2",330000
6225,2020-05-04,"AL","AL-2",170000
6226,2020-05-04,"AM","AM-1",200000
6227,2020-05-04,"AM","AM-1",270000
6228,2020-05-04,"AM","AM-1",270000
6229,2020-05-04,"AM","AM-1",200000
6230,2020-05-04,"AM","AM-2",270000
6231,2020-05-04,"AM","AM-2",370000
6232,2020-05-04,"AM","AM-2",400000
6233,2020-05-04,"AN","AN-1",320000
6234,2020-05-04,"AN","AN-1",370000
6235,2020-05-04,"AN","AN-2",360000
6236,2020-05-04,"AN","AN-2",390000
6237,2020-05-04,"AN","AN-2",320000
6238,2020-05-04,"AO","AO-1",360000
6239,2020-05-04,"AO","AO-1",390000
6240,2020-05-04,"AO","AO-1",410000
6241,2020-05-04,"AP","AP-1",220000
6242,2020-05-04,"AP","AP-1",220000
6243,2020-05-04,"AP","AP-1",360000
6244,2020-05-04,"AP","AP-2",220000
6245,2020-05-04,"AP","AP-2",320000
6246,2020-05-04,"AP","AP-2",510000
6247,2020-05-04,"AQ","AQ-1",430000
6248,2020-05-04,"AQ","AQ-1",420000
6249,2020-05-04,"AQ","AQ-1",220000
6250,2020-05-04,"AR","AR-1",140000
6251,2020-05-04,"AR","AR-1",430000
6252,2020-05-04,"AR","AR-2",320000
6253,2020-05-04,"AR","AR-2",400000
6254,2020-05-04,"AR","AR-2",310000
6255,2020-05-04,"AS","AS-1",370000
6256,2020-05-04,"AS","AS-1",300000
6257,2020-05-04,"AS","AS-1",180000
6258,2020-05-04,"AT","AT-1",340000
6259,2020-05-04,"AT","AT-1",210000
6260,2020-05-04,"AT","AT-1",330000
6261,2020-05-04,"AT","AT-2",390000
6262,2020-05-04,"AT","AT-2",510000
6263,2020-05-04,"AT","AT-2",290000
6264,2020-05-04,"AU","AU-1",330000
6265,2020-05-04,"AU","AU-1",100000
6266,2020-05-04,"AU","AU-1",300000
6267,2020-05-04,"AU","AU-2",360000
6268,2020-05-04,"AU","AU-2",300000
6269,2020-05-04,"AU","AU-2",190000
6270,2020-05-04,"AV","AV-1",450000
6271,2020-05-04,"AV","AV-1",240000
6272,2020-05-04,"AV","AV-1",280000
6273,2020-05-05,"AA","AA-1",360000
6274,2020-05-05,"AA","AA-1",210000
6275,2020-05-05,"AA","AA-1",370000
6276,2020-05-05,"AA","AA-1",320000
6277,2020-05-05,"AA","AA-2",140000
6278,2020-05-05,"AA","AA-2",240000
6279,2020-05-05,"AA","AA-2",330000
6280,2020-05-05,"AA","AA-2",200000
6281,2020-05-05,"AA","AA-3",200000
6282,2020-05-05,"AA","AA-3",330000
6283,2020-05-05,"AA","AA-3",80000
6284,2020-05-05,"AB","AB-1",460000
6285,2020-05-05,"AB","AB-1",380000
6286,2020-05-05,"AB","AB-1",320000
6287,2020-05-05,"AB","AB-1",580000
6288,2020-05-05,"AB","AB-2",310000
6289,2020-05-05,"AB","AB-2",190000
6290,2020-05-05,"AB","AB-2",400000
6291,2020-05-05,"AB","AB-2",230000
6292,2020-05-05,"AB","AB-3",420000
6293,2020-05-05,"AB","AB-3",390000
6294,2020-05-05,"AB","AB-3",200000
6295,2020-05-05,"AB","AB-3",440000
6296,2020-05-05,"AC","AC-1",270000
6297,2020-05-05,"AC","AC-1",250000
6298,2020-05-05,"AC","AC-1",420000
6299,2020-05-05,"AC","AC-1",370000
6300,2020-05-05,"AC","AC-2",140000
6301,2020-05-05,"AC","AC-2",370000
6302,2020-05-05,"AC","AC-2",270000
6303,2020-05-05,"AC","AC-2",380000
6304,2020-05-05,"AC","AC-3",370000
6305,2020-05-05,"AC","AC-3",270000
6306,2020-05-05,"AC","AC-3",370000
6307,2020-05-05,"AC","AC-3",140000
6308,2020-05-05,"AD","AD-1",340000
6309,2020-05-05,"AD","AD-1",170000
6310,2020-05-05,"AD","AD-1",290000
6311,2020-05-05,"AD","AD-1",360000
6312,2020-05-05,"AD","AD-2",220000
6313,2020-05-05,"AD","AD-2",280000
6314,2020-05-05,"AD","AD-2",360000
6315,2020-05-05,"AD","AD-2",250000
6316,2020-05-05,"AD","AD-3",450000
6317,2020-05-05,"AD","AD-3",370000
6318,2020-05-05,"AD","AD-3",320000
6319,2020-05-05,"AD","AD-3",500000
6320,2020-05-05,"AE","AE-1",240000
6321,2020-05-05,"AE","AE-1",350000
6322,2020-05-05,"AE","AE-1",330000
6323,2020-05-05,"AE","AE-1",280000
6324,2020-05-05,"AE","AE-1",310000
6325,2020-05-05,"AE","AE-2",200000
6326,2020-05-05,"AE","AE-2",420000
6327,2020-05-05,"AE","AE-2",330000
6328,2020-05-05,"AE","AE-2",270000
6329,2020-05-05,"AF","AF-1",270000
6330,2020-05-05,"AF","AF-1",350000
6331,2020-05-05,"AF","AF-1",380000
6332,2020-05-05,"AF","AF-1",370000
6333,2020-05-05,"AF","AF-2",280000
6334,2020-05-05,"AF","AF-2",170000
6335,2020-05-05,"AF","AF-2",300000
6336,2020-05-05,"AF","AF-2",20000
6337,2020-05-05,"AF","AF-3",250000
6338,2020-05-05,"AF","AF-3",250000
6339,2020-05-05,"AF","AF-3",220000
6340,2020-05-05,"AF","AF-3",220000
6341,2020-05-05,"AG","AG-1",440000
6342,2020-05-05,"AG","AG-1",320000
6343,2020-05-05,"AG","AG-1",330000
6344,2020-05-05,"AG","AG-1",250000
6345,2020-05-05,"AG","AG-2",430000
6346,2020-05-05,"AG","AG-2",670000
6347,2020-05-05,"AG","AG-2",370000
6348,2020-05-05,"AG","AG-2",370000
6349,2020-05-05,"AH","AH-1",330000
6350,2020-05-05,"AH","AH-1",390000
6351,2020-05-05,"AH","AH-1",320000
6352,2020-05-05,"AH","AH-1",220000
6353,2020-05-05,"AH","AH-2",360000
6354,2020-05-05,"AH","AH-2",240000
6355,2020-05-05,"AH","AH-2",320000
6356,2020-05-05,"AH","AH-2",200000
6357,2020-05-05,"AH","AH-2",340000
6358,2020-05-05,"AH","AH-3",370000
6359,2020-05-05,"AH","AH-3",240000
6360,2020-05-05,"AH","AH-3",230000
6361,2020-05-05,"AH","AH-3",240000
